crop,year,Governorates,variety,land_type,Area_ha,Yield_tonha,Prod_ton
Irrigated wheat,2015,Damietta,Beni Suef 6,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Others,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Others,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Others,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Suhag 3,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Suhag 3s,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Suhag 3,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Suhag 3,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Suhag,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Suhag ,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Suhag,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Suhag,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Egaseed21,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Egaseed21 ,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Egaseed21,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Egaseed21,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Egaseed22,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Egaseed22 ,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Egaseed22,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Egaseed22,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Giza 12,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Giza 12,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Giza 12,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Gemmeza 15,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Gemmeza 15,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Gemmeza 15,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Giza 7,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Giza 7,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Giza 7,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Suhag 5,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Suhag 5 ,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Suhag 5,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Suhag 5,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Beni Suef,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Beni Suef,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Beni Suef,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Beni Suef 2,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Beni Suef 2,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Beni Suef 2,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Shandaweel 1,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Shandaweel 1,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Shandaweel 1,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Giza 164,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Giza 164,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Giza 164,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Giza 1,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Giza 1,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Giza 1,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Sakha 61,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Sakha 61,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Sakha 61,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Egaseed 7,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Egaseed 7,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Egaseed 7,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Giza 160,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Giza 160,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Giza 160,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Giza 176,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Giza 176,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Giza 176,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Sakha 69,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Sakha 69,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Sakha 69,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Gemmeza 7,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Gemmeza 7,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Gemmeza 7,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Seds 1,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Seds 1,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Seds 1,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Seds 2,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Seds 2,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Seds 2,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Seds 13,Old Land,24.779999999999998,6.101694915254238,151.2
Irrigated wheat,2015,Damietta,Seds 13,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Seds 13,Tota,24.779999999999998,6.101694915254238,151.2
Irrigated wheat,2015,Damietta,Beni Suef 3,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Beni Suef 3,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Beni Suef 3,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Suhag 1,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Suhag 1 ,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Suhag 1,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Suhag 1,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Balady,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Balady,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Balady,Tota,NA,NA,NA
Irrigated wheat,2015,Damietta,Local Broken,Old Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Local Broken,New Land,NA,NA,NA
Irrigated wheat,2015,Damietta,Local Broken,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Seds 12,Old Land,21590.1,6.355037725624245,137205.9
Irrigated wheat,2015,Fayoum,Seds 12,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Seds 12,Tota,21590.1,6.355037725624245,137205.9
Irrigated wheat,2015,Fayoum,Masr 1,Old Land,15126.3,6.604867019694176,99907.2
Irrigated wheat,2015,Fayoum,Masr 1,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Masr 1,Tota,15126.3,6.604867019694176,99907.2
Irrigated wheat,2015,Fayoum,Giza 168,Old Land,6797.7,6.4873560174765,44099.1
Irrigated wheat,2015,Fayoum,Giza 168,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Giza 168,Tota,6797.7,6.4873560174765,44099.1
Irrigated wheat,2015,Fayoum,Gemmeza 11,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Gemmeza 11,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Gemmeza 11,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Beni Suef 5,Old Land,4011,6.210359012715035,24909.75
Irrigated wheat,2015,Fayoum,Beni Suef 5,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Beni Suef 5,Tota,4011,6.210359012715035,24909.75
Irrigated wheat,2015,Fayoum,Sakha 95,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Sakha 95,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Sakha 95,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Masr 2,Old Land,6189.12,6.679439080192338,41339.85
Irrigated wheat,2015,Fayoum,Masr 2,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Masr 2,Tota,6189.12,6.679439080192338,41339.85
Irrigated wheat,2015,Fayoum,Sakha 93,Old Land,20836.2,6.202047398277998,129227.09999999999
Irrigated wheat,2015,Fayoum,Sakha 93,New Land,3180.24,4.531497622820919,14411.25
Irrigated wheat,2015,Fayoum,Sakha 93,Tota,24016.44,5.980834378450762,143638.35
Irrigated wheat,2015,Fayoum,Sakha 94,Old Land,10130.4,6.339818763326226,64224.899999999994
Irrigated wheat,2015,Fayoum,Sakha 94,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Sakha 94,Tota,10130.4,6.339818763326226,64224.899999999994
Irrigated wheat,2015,Fayoum,Gemmeza 9,Old Land,256.2,6.566744730679157,1682.3999999999999
Irrigated wheat,2015,Fayoum,Gemmeza 9,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Gemmeza 9,Tota,256.2,6.566744730679157,1682.3999999999999
Irrigated wheat,2015,Fayoum,Giza 171,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Giza 171,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Giza 171,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Beni Suef 1,Old Land,3006.7799999999997,6.329894438568835,19032.6
Irrigated wheat,2015,Fayoum,Beni Suef 1,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Beni Suef 1,Tota,3006.7799999999997,6.329894438568835,19032.6
Irrigated wheat,2015,Fayoum,Shandaweel,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Shandaweel,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Shandaweel,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Gemmeza 12,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Gemmeza 12,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Gemmeza 12,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Gemmeza 10,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Gemmeza 10,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Gemmeza 10,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Egaseed,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Egaseed,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Egaseed,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Suhag 4,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Suhag 4,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Suhag 4,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Beni Suef 6,Old Land,1367.94,6.2476424404579145,8546.4
Irrigated wheat,2015,Fayoum,Beni Suef 6,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Beni Suef 6,Tota,1367.94,6.2476424404579145,8546.4
Irrigated wheat,2015,Fayoum,Others,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Others,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Others,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Suhag 3,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Suhag 3s,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Suhag 3,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Suhag 3,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Suhag,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Suhag ,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Suhag,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Suhag,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Egaseed21,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Egaseed21 ,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Egaseed21,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Egaseed21,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Egaseed22,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Egaseed22 ,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Egaseed22,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Egaseed22,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Giza 12,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Giza 12,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Giza 12,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Gemmeza 15,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Gemmeza 15,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Gemmeza 15,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Giza 7,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Giza 7,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Giza 7,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Suhag 5,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Suhag 5 ,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Suhag 5,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Suhag 5,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Beni Suef,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Beni Suef,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Beni Suef,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Beni Suef 2,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Beni Suef 2,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Beni Suef 2,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Shandaweel 1,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Shandaweel 1,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Shandaweel 1,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Giza 164,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Giza 164,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Giza 164,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Giza 1,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Giza 1,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Giza 1,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Sakha 61,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Sakha 61,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Sakha 61,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Egaseed 7,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Egaseed 7,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Egaseed 7,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Giza 160,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Giza 160,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Giza 160,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Giza 176,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Giza 176,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Giza 176,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Sakha 69,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Sakha 69,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Sakha 69,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Gemmeza 7,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Gemmeza 7,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Gemmeza 7,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Seds 1,Old Land,1530.48,6.550003920338718,10024.65
Irrigated wheat,2015,Fayoum,Seds 1,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Seds 1,Tota,1530.48,6.550003920338718,10024.65
Irrigated wheat,2015,Fayoum,Seds 2,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Seds 2,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Seds 2,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Seds 13,Old Land,793.8,6.853552532123961,5440.3499999999995
Irrigated wheat,2015,Fayoum,Seds 13,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Seds 13,Tota,793.8,6.853552532123961,5440.3499999999995
Irrigated wheat,2015,Fayoum,Beni Suef 3,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Beni Suef 3,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Beni Suef 3,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Suhag 1,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Suhag 1 ,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Suhag 1,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Suhag 1,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Balady,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Balady,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Balady,Tota,NA,NA,NA
Irrigated wheat,2015,Fayoum,Local Broken,Old Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Local Broken,New Land,NA,NA,NA
Irrigated wheat,2015,Fayoum,Local Broken,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Seds 12,Old Land,8389.5,6.881691399964241,57733.95
Irrigated wheat,2015,Gharbia,Seds 12,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Seds 12,Tota,8389.5,6.881691399964241,57733.95
Irrigated wheat,2015,Gharbia,Masr 1,Old Land,2310.42,6.879268704391411,15894
Irrigated wheat,2015,Gharbia,Masr 1,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Masr 1,Tota,2310.42,6.879268704391411,15894
Irrigated wheat,2015,Gharbia,Giza 168,Old Land,1916.8799999999999,6.660041317140353,12766.5
Irrigated wheat,2015,Gharbia,Giza 168,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Giza 168,Tota,1916.8799999999999,6.660041317140353,12766.5
Irrigated wheat,2015,Gharbia,Gemmeza 11,Old Land,12760.859999999999,6.8894377024745985,87915.15
Irrigated wheat,2015,Gharbia,Gemmeza 11,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Gemmeza 11,Tota,12760.859999999999,6.8894377024745985,87915.15
Irrigated wheat,2015,Gharbia,Beni Suef 5,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Beni Suef 5,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Beni Suef 5,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Sakha 95,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Sakha 95,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Sakha 95,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Masr 2,Old Land,517.4399999999999,6.71672077922078,3475.5
Irrigated wheat,2015,Gharbia,Masr 2,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Masr 2,Tota,517.4399999999999,6.71672077922078,3475.5
Irrigated wheat,2015,Gharbia,Sakha 93,Old Land,14713.019999999999,6.768545818601484,99585.75
Irrigated wheat,2015,Gharbia,Sakha 93,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Sakha 93,Tota,14713.019999999999,6.768545818601484,99585.75
Irrigated wheat,2015,Gharbia,Sakha 94,Old Land,1315.44,6.68662196679438,8795.85
Irrigated wheat,2015,Gharbia,Sakha 94,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Sakha 94,Tota,1315.44,6.68662196679438,8795.85
Irrigated wheat,2015,Gharbia,Gemmeza 9,Old Land,18396.42,7.011328834631956,128983.34999999999
Irrigated wheat,2015,Gharbia,Gemmeza 9,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Gemmeza 9,Tota,18396.42,7.011328834631956,128983.34999999999
Irrigated wheat,2015,Gharbia,Giza 171,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Giza 171,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Giza 171,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Beni Suef 1,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Beni Suef 1,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Beni Suef 1,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Shandaweel,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Shandaweel,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Shandaweel,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Gemmeza 12,Old Land,432.18,6.884284325975288,2975.25
Irrigated wheat,2015,Gharbia,Gemmeza 12,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Gemmeza 12,Tota,432.18,6.884284325975288,2975.25
Irrigated wheat,2015,Gharbia,Gemmeza 10,Old Land,385.14,6.888923508334632,2653.2
Irrigated wheat,2015,Gharbia,Gemmeza 10,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Gemmeza 10,Tota,385.14,6.888923508334632,2653.2
Irrigated wheat,2015,Gharbia,Egaseed,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Egaseed,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Egaseed,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Suhag 4,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Suhag 4,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Suhag 4,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Beni Suef 6,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Beni Suef 6,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Beni Suef 6,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Others,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Others,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Others,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Suhag 3,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Suhag 3s,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Suhag 3,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Suhag 3,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Suhag,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Suhag ,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Suhag,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Suhag,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Egaseed21,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Egaseed21 ,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Egaseed21,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Egaseed21,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Egaseed22,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Egaseed22 ,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Egaseed22,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Egaseed22,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Giza 12,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Giza 12,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Giza 12,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Gemmeza 15,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Gemmeza 15,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Gemmeza 15,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Giza 7,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Giza 7,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Giza 7,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Suhag 5,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Suhag 5 ,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Suhag 5,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Suhag 5,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Beni Suef,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Beni Suef,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Beni Suef,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Beni Suef 2,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Beni Suef 2,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Beni Suef 2,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Shandaweel 1,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Shandaweel 1,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Shandaweel 1,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Giza 164,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Giza 164,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Giza 164,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Giza 1,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Giza 1,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Giza 1,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Sakha 61,Old Land,63,6.87857142857143,433.34999999999997
Irrigated wheat,2015,Gharbia,Sakha 61,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Sakha 61,Tota,63,6.87857142857143,433.34999999999997
Irrigated wheat,2015,Gharbia,Egaseed 7,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Egaseed 7,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Egaseed 7,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Giza 160,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Giza 160,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Giza 160,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Giza 176,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Giza 176,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Giza 176,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Sakha 69,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Sakha 69,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Sakha 69,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Gemmeza 7,Old Land,466.62,6.883438343834384,NA
Irrigated wheat,2015,Gharbia,Gemmeza 7,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Gemmeza 7,Tota,466.62,6.883438343834384,3211.95
Irrigated wheat,2015,Gharbia,Seds 1,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Seds 1,New Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Seds 1,Tota,NA,NA,NA
Irrigated wheat,2015,Gharbia,Seds 2,Old Land,NA,NA,NA
Irrigated wheat,2015,Gharbia,Seds 2,New Land,NA,NA,NA
